ID,game_ID,passer,team,receiver,start_x,start_y,end_x,end_y,successful
PASS-20190414PORORL-803,20190414PORORL,"Katherine Reynolds","Portland Thorns","Tobin Heath",39.4,61,42.5,65.1,1
PASS-20190414PORORL-804,20190414PORORL,"Tobin Heath","Portland Thorns","Joanna Boyles",44.7,66.2,76.9,52.2,0
PASS-20190414PORORL-805,20190414PORORL,"Joanna Boyles","Orlando Pride","Ali Krieger",28.1,15.8,35.7,2.4,1
PASS-20190414PORORL-806,20190414PORORL,"Ali Krieger","Orlando Pride","Dagny Brynjarsdottir",35.7,2.4,42.3,23.5,0
PASS-20190414PORORL-807,20190414PORORL,"Dagny Brynjarsdottir","Portland Thorns","Erin Greening",62.7,44.5,79.5,38.4,0
PASS-20190414PORORL-808,20190414PORORL,"Erin Greening","Orlando Pride",Camila,25.5,29.6,37.5,27.8,1
PASS-20190414PORORL-809,20190414PORORL,"Carson Pickett","Orlando Pride","Joanna Boyles",48.9,33.8,46,24.3,1
PASS-20190414PORORL-81,20190414PORORL,"Tobin Heath","Portland Thorns","Meghan Klingenberg",101.8,59.7,90.3,59.7,1
PASS-20190414PORORL-810,20190414PORORL,"Joanna Boyles","Orlando Pride","Carson Pickett",48.3,24.3,57.7,34.7,1
PASS-20190414PORORL-811,20190414PORORL,"Carson Pickett","Orlando Pride",Marta,59,36.2,75.8,35.3,1
PASS-20190414PORORL-812,20190414PORORL,"Dagny Brynjarsdottir","Portland Thorns","Ana-Maria Crnogorcevic",28.1,34.9,28.9,25.2,1
PASS-20190414PORORL-813,20190414PORORL,"Ana-Maria Crnogorcevic","Portland Thorns","Caitlin Foord",34.7,24.4,59.1,34.7,1
PASS-20190414PORORL-814,20190414PORORL,"Caitlin Foord","Portland Thorns","Christine Sinclair",59.3,29.2,49.6,28.5,1
PASS-20190414PORORL-815,20190414PORORL,"Christine Sinclair","Portland Thorns","Meghan Klingenberg",58.3,39.3,56.9,65.8,1
PASS-20190414PORORL-816,20190414PORORL,"Meghan Klingenberg","Portland Thorns",Camila,59.4,66.5,70.1,52.4,0
PASS-20190414PORORL-817,20190414PORORL,Camila,"Orlando Pride","Joanna Boyles",34.9,15.6,31.8,14.3,1
PASS-20190414PORORL-818,20190414PORORL,"Joanna Boyles","Orlando Pride","Dani Weatherholt",31.8,14.3,41.4,14.9,1
PASS-20190414PORORL-819,20190414PORORL,"Dani Weatherholt","Orlando Pride","Joanna Boyles",41.4,14.9,77.2,2.9,1
PASS-20190414PORORL-82,20190414PORORL,"Meghan Klingenberg","Portland Thorns","Carson Pickett",89,58.8,93.7,36.5,0
PASS-20190414PORORL-820,20190414PORORL,"Joanna Boyles","Orlando Pride","Katherine Reynolds",31.5,18.9,77.2,2.9,0
PASS-20190414PORORL-821,20190414PORORL,"Katherine Reynolds","Portland Thorns","Meghan Klingenberg",28.1,64.9,41.5,66.9,1
PASS-20190414PORORL-822,20190414PORORL,"Meghan Klingenberg","Portland Thorns","Lindsey Horan",42.6,66.5,47.8,65.4,1
PASS-20190414PORORL-823,20190414PORORL,"Lindsey Horan","Portland Thorns","Christine Sinclair",45.2,64.9,50.7,48.9,1
PASS-20190414PORORL-824,20190414PORORL,"Christine Sinclair","Portland Thorns","Meghan Klingenberg",50.7,48.9,53.6,65.2,1
PASS-20190414PORORL-825,20190414PORORL,"Meghan Klingenberg","Portland Thorns",NULL,72.4,55.5,85.5,56.6,0
PASS-20190414PORORL-826,20190414PORORL,"Ashlyn Harris","Orlando Pride","Dani Weatherholt",19.5,11.4,63.8,16.5,1
PASS-20190414PORORL-827,20190414PORORL,"Lindsey Horan","Portland Thorns","Tobin Heath",41.2,51.5,38,56.1,1
PASS-20190414PORORL-828,20190414PORORL,"Tobin Heath","Portland Thorns","Emily Sonnett",38,56.1,22.9,29.4,1
PASS-20190414PORORL-829,20190414PORORL,"Emily Sonnett","Portland Thorns","Katherine Reynolds",23.3,32,24.7,45.6,1
PASS-20190414PORORL-83,20190414PORORL,"Emily Sonnett","Portland Thorns","Meghan Klingenberg",69.1,40.3,73.2,48.7,1
PASS-20190414PORORL-830,20190414PORORL,"Katherine Reynolds","Portland Thorns","Ali Krieger",24.7,45.6,44.7,64.7,0
PASS-20190414PORORL-831,20190414PORORL,Camila,"Orlando Pride","Kristen Edmonds",57.5,26.3,67,11.2,1
PASS-20190414PORORL-832,20190414PORORL,"Kristen Edmonds","Orlando Pride","Meghan Klingenberg",75.8,11,86.6,7.4,0
PASS-20190414PORORL-833,20190414PORORL,"Meghan Klingenberg","Portland Thorns","Lindsey Horan",33.4,67.1,32.1,52.7,1
PASS-20190414PORORL-834,20190414PORORL,"Carson Pickett","Orlando Pride","Dani Weatherholt",73.8,20.2,70.8,22.8,1
PASS-20190414PORORL-835,20190414PORORL,"Carson Pickett","Orlando Pride",Marta,73.5,23.5,90.6,31.6,1
PASS-20190414PORORL-836,20190414PORORL,"Adrianna Franch","Portland Thorns","Shelina Zadorsky",15.5,33.3,64.9,25.4,0
PASS-20190414PORORL-837,20190414PORORL,"Shelina Zadorsky","Orlando Pride","Lindsey Horan",40.1,42.6,53.5,47.2,0
PASS-20190414PORORL-838,20190414PORORL,"Lindsey Horan","Portland Thorns","Carson Pickett",51.5,20.8,59.1,27,0
PASS-20190414PORORL-839,20190414PORORL,"Carson Pickett","Orlando Pride",Marta,46.7,40.8,55.1,32.5,1
PASS-20190414PORORL-84,20190414PORORL,"Meghan Klingenberg","Portland Thorns","Alex Morgan",74.3,46.3,95.5,34.4,0
PASS-20190414PORORL-840,20190414PORORL,"Emily Sonnett","Portland Thorns",Camila,22.1,5.9,64.8,25.7,0
PASS-20190414PORORL-841,20190414PORORL,Camila,"Orlando Pride","Ali Krieger",42.6,42.5,50.4,21.7,1
PASS-20190414PORORL-842,20190414PORORL,"Ali Krieger","Orlando Pride","Alex Morgan",63.6,23,0,0,1
PASS-20190414PORORL-843,20190414PORORL,"Adrianna Franch","Portland Thorns","Lindsey Horan",5.2,31.8,47.8,26.2,1
PASS-20190414PORORL-844,20190414PORORL,"Lindsey Horan","Portland Thorns","Shelina Zadorsky",47.8,26.2,65.6,32.7,0
PASS-20190414PORORL-845,20190414PORORL,"Shelina Zadorsky","Orlando Pride",Camila,39.4,35.3,51.4,30.3,1
PASS-20190414PORORL-846,20190414PORORL,"Lindsey Horan","Portland Thorns","Tobin Heath",50.6,35.1,51.7,38.4,1
PASS-20190414PORORL-847,20190414PORORL,"Tobin Heath","Portland Thorns","Christine Sinclair",58.3,43,58.6,38.6,1
PASS-20190414PORORL-848,20190414PORORL,"Christine Sinclair","Portland Thorns","Lindsey Horan",57,38.9,53.1,36.5,1
PASS-20190414PORORL-849,20190414PORORL,"Lindsey Horan","Portland Thorns","Christine Sinclair",53.1,36.5,57.7,34.4,1
PASS-20190414PORORL-85,20190414PORORL,"Ashlyn Harris","Orlando Pride","Carson Pickett",14.7,34.8,40.1,65.9,1
PASS-20190414PORORL-850,20190414PORORL,"Christine Sinclair","Portland Thorns","Emily Sonnett",56.9,31.8,48.1,13.8,1
PASS-20190414PORORL-851,20190414PORORL,"Emily Sonnett","Portland Thorns","Tyler Lussi",48.1,13.8,85,2.6,1
PASS-20190414PORORL-852,20190414PORORL,"Ellie Carpenter","Portland Thorns","Tyler Lussi",81.4,0,91.6,1.9,1
PASS-20190414PORORL-853,20190414PORORL,"Tyler Lussi","Portland Thorns","Erin Greening",89.2,1.7,90.8,1.2,0
PASS-20190414PORORL-854,20190414PORORL,"Ellie Carpenter","Portland Thorns","Tyler Lussi",91.6,0,98.5,1.4,1
PASS-20190414PORORL-86,20190414PORORL,"Carson Pickett","Orlando Pride","Shelina Zadorsky",40.1,65.9,28.9,66.3,1
PASS-20190414PORORL-87,20190414PORORL,"Shelina Zadorsky","Orlando Pride","Ana-Maria Crnogorcevic",28.9,66.3,30.7,66.1,0
PASS-20190414PORORL-88,20190414PORORL,"Shelina Zadorsky","Orlando Pride","Chioma Ubogagu",32,68,42.6,67,1
PASS-20190414PORORL-89,20190414PORORL,"Chioma Ubogagu","Orlando Pride","Adrianna Franch",44.7,67.1,83.5,36.2,0
PASS-20190414PORORL-9,20190414PORORL,Marta,"Orlando Pride","Shelina Zadorsky",26.5,27.8,17,27.5,1
PASS-20190414PORORL-90,20190414PORORL,"Adrianna Franch","Portland Thorns","Emily Sonnett",22.6,30.4,30.9,8.7,1
PASS-20190414PORORL-91,20190414PORORL,"Emily Sonnett","Portland Thorns","Adrianna Franch",28.9,10.3,16.5,31.1,1
PASS-20190414PORORL-92,20190414PORORL,"Adrianna Franch","Portland Thorns","Katherine Reynolds",16.6,32.2,20.7,47.7,1
PASS-20190414PORORL-93,20190414PORORL,"Katherine Reynolds","Portland Thorns","Lindsey Horan",24.2,47,30.2,43.8,1
PASS-20190414PORORL-94,20190414PORORL,"Lindsey Horan","Portland Thorns","Meghan Klingenberg",29.6,46.4,30.5,66.1,1
PASS-20190414PORORL-95,20190414PORORL,"Meghan Klingenberg","Portland Thorns","Lindsey Horan",28.6,65.9,29.1,54.6,1
PASS-20190414PORORL-96,20190414PORORL,"Lindsey Horan","Portland Thorns","Christine Sinclair",32.3,55,44.4,66.6,1
PASS-20190414PORORL-97,20190414PORORL,"Christine Sinclair","Portland Thorns","Tobin Heath",45.7,66.4,59.3,67,1
PASS-20190414PORORL-98,20190414PORORL,"Tobin Heath","Portland Thorns","Lindsey Horan",59.3,67,55.2,53.9,1
PASS-20190414PORORL-99,20190414PORORL,"Lindsey Horan","Portland Thorns","Tobin Heath",58.3,55.3,63.2,67.7,1
PASS-20190414RGNHOU-0,20190414RGNHOU,"Rachel Daly","Houston Dash","Christine Nairn",52.5,33.9,52.2,37.3,1
PASS-20190414RGNHOU-1,20190414RGNHOU,"Megan Oyster","OL Reign","Christine Nairn",20.3,33.1,52.8,30.7,0
PASS-20190414RGNHOU-10,20190414RGNHOU,"Taylor Comeau","Houston Dash","Rachel Daly",68.6,2.1,81.1,12.6,1
PASS-20190414RGNHOU-100,20190414RGNHOU,"Sofia Huerta","Houston Dash","Christine Nairn",30.1,17,25.9,11,1
PASS-20190414RGNHOU-101,20190414RGNHOU,"Christine Nairn","Houston Dash","Taylor Comeau",25.9,11,19.2,5.5,1
PASS-20190414RGNHOU-102,20190414RGNHOU,"Taylor Comeau","Houston Dash",NULL,18.1,5.7,19.2,5.5,0
PASS-20190414RGNHOU-103,20190414RGNHOU,"Jane Campbell","Houston Dash","Amber Brooks",4.9,31,26.1,56.4,1
PASS-20190414RGNHOU-104,20190414RGNHOU,"Amber Brooks","Houston Dash","Allysha Chapman",26.1,56.4,34.3,64.5,1
PASS-20190414RGNHOU-105,20190414RGNHOU,"Allysha Chapman","Houston Dash","Christine Nairn",34.3,64.5,26.6,51.2,1
PASS-20190414RGNHOU-106,20190414RGNHOU,"Christine Nairn","Houston Dash","Shea Groom",26.6,51.2,27.9,51.6,0
PASS-20190414RGNHOU-107,20190414RGNHOU,"Allysha Chapman","Houston Dash","Sophie Schmidt",29.3,68,30.9,63.7,1
PASS-20190414RGNHOU-108,20190414RGNHOU,"Sophie Schmidt","Houston Dash","Amber Brooks",30.9,63.7,29.7,66.6,1
PASS-20190414RGNHOU-109,20190414RGNHOU,"Amber Brooks","Houston Dash","Rachel Daly",29.7,66.6,64.3,52.9,1
PASS-20190414RGNHOU-11,20190414RGNHOU,"Rachel Daly","Houston Dash","Nichelle Prince",81.1,12.6,86.9,8.6,1
PASS-20190414RGNHOU-110,20190414RGNHOU,"Morgan Andrews","OL Reign","Christine Nairn",45.7,20.1,59.8,16,0
PASS-20190414RGNHOU-111,20190414RGNHOU,"Christine Nairn","Houston Dash","Allysha Chapman",45.2,52,42.5,55.5,1
PASS-20190414RGNHOU-112,20190414RGNHOU,"Allysha Chapman","Houston Dash","Christine Nairn",41.1,55.6,42.1,53.2,1
PASS-20190414RGNHOU-113,20190414RGNHOU,"Christine Nairn","Houston Dash","Nichelle Prince",42.3,53,58.8,63.3,1
PASS-20190414RGNHOU-114,20190414RGNHOU,"Allysha Chapman","Houston Dash","Sofia Huerta",56.9,68,58.1,58.8,1
PASS-20190414RGNHOU-115,20190414RGNHOU,"Sofia Huerta","Houston Dash","Christine Nairn",58.3,59,50.2,66.2,1
PASS-20190414RGNHOU-116,20190414RGNHOU,"Christine Nairn","Houston Dash","Amber Brooks",50.4,61.8,36.3,60.3,1
PASS-20190414RGNHOU-117,20190414RGNHOU,"Amber Brooks","Houston Dash","Christine Nairn",36.4,60.4,45.8,52,1
PASS-20190414RGNHOU-118,20190414RGNHOU,"Christine Nairn","Houston Dash","Sophie Schmidt",45.4,51.9,40.2,43.5,1
PASS-20190414RGNHOU-119,20190414RGNHOU,"Sophie Schmidt","Houston Dash","Christine Nairn",40.4,43.5,48.1,41.4,1
PASS-20190414RGNHOU-12,20190414RGNHOU,"Nichelle Prince","Houston Dash","Megan Oyster",86.9,8.6,95.1,31.3,0
PASS-20190414RGNHOU-120,20190414RGNHOU,"Christine Nairn","Houston Dash","Taylor Comeau",48.7,37.8,63.2,5.1,1
PASS-20190414RGNHOU-121,20190414RGNHOU,"Taylor Comeau","Houston Dash","Allie Long",70.3,8.3,82.9,27.1,0
PASS-20190414RGNHOU-122,20190414RGNHOU,"Allie Long","OL Reign","Theresa Eslund (Nielsen) ",19.8,39.2,13.4,23.5,1
PASS-20190414RGNHOU-123,20190414RGNHOU,"Taylor Comeau","Houston Dash","Sofia Huerta",23.5,0,30.9,4.6,1
PASS-20190414RGNHOU-124,20190414RGNHOU,"Sofia Huerta","Houston Dash","Taylor Comeau",30.9,4.6,21.1,2.5,1
PASS-20190414RGNHOU-125,20190414RGNHOU,"Taylor Comeau","Houston Dash","Rachel Daly",21,2.1,36.2,8,1
PASS-20190414RGNHOU-126,20190414RGNHOU,"Rachel Daly","Houston Dash",NULL,36.2,8,37.8,0,0
PASS-20190414RGNHOU-127,20190414RGNHOU,"Celia Jimenez","OL Reign","Jodie Taylor",67.2,68,82.5,62.5,1
PASS-20190414RGNHOU-128,20190414RGNHOU,"Jodie Taylor","OL Reign","Morgan Andrews",81.2,62.9,70.3,58,1
PASS-20190414RGNHOU-129,20190414RGNHOU,"Morgan Andrews","OL Reign","Allie Long",70.3,58,60.9,50,1
PASS-20190414RGNHOU-13,20190414RGNHOU,"Michelle Betos","OL Reign","Shea Groom",15.4,30.8,59.2,34,1
PASS-20190414RGNHOU-130,20190414RGNHOU,"Allie Long","OL Reign","Jasmyne Spencer",62.3,47,75.5,31,1
PASS-20190414RGNHOU-131,20190414RGNHOU,"Jasmyne Spencer","OL Reign","Megan Oyster",71.6,29.9,58.3,22.2,1
PASS-20190414RGNHOU-132,20190414RGNHOU,"Megan Oyster","OL Reign","Morgan Andrews",58.3,22.2,63.1,49.1,1
PASS-20190414RGNHOU-133,20190414RGNHOU,"Kealia Watt","Houston Dash","Morgan Andrews",39.9,13.1,39.6,15.3,0
PASS-20190414RGNHOU-134,20190414RGNHOU,"Morgan Andrews","OL Reign","Sophie Schmidt",64.1,52.3,67.1,52.3,0
PASS-20190414RGNHOU-135,20190414RGNHOU,"Nichelle Prince","Houston Dash","Rachel Daly",39.2,44.2,52.3,40,1
PASS-20190414RGNHOU-136,20190414RGNHOU,"Rachel Daly","Houston Dash","Allie Long",52.5,39.9,52.8,38.6,0
PASS-20190414RGNHOU-137,20190414RGNHOU,"Megan Oyster","OL Reign","Theresa Eslund (Nielsen) ",36.8,21.9,46.9,14.7,1
PASS-20190414RGNHOU-138,20190414RGNHOU,"Theresa Eslund (Nielsen) ","OL Reign","Jane Campbell",51.7,15,91.2,18.6,0
PASS-20190414RGNHOU-139,20190414RGNHOU,"Clare Polkinghorne","Houston Dash","Christine Nairn",28.2,22.3,33.8,35.1,1
PASS-20190414RGNHOU-14,20190414RGNHOU,"Sophie Schmidt","Houston Dash","Nichelle Prince",45.8,34.1,50.3,27.4,1
PASS-20190414RGNHOU-140,20190414RGNHOU,"Christine Nairn","Houston Dash","Lauren Barnes",35.5,35.1,66.7,23.9,0
PASS-20190414RGNHOU-141,20190414RGNHOU,"Lauren Barnes","OL Reign","Nichelle Prince",32.8,40.8,30.3,28,0
PASS-20190414RGNHOU-142,20190414RGNHOU,"Nichelle Prince","Houston Dash","Michelle Betos",74.7,40,97.8,37.7,0
PASS-20190414RGNHOU-143,20190414RGNHOU,"Michelle Betos","OL Reign","Lauren Barnes",8.4,32.4,17.3,46.4,1
PASS-20190414RGNHOU-144,20190414RGNHOU,"Lauren Barnes","OL Reign","Darian Jenkins",27.6,47.8,47.7,60.1,1
PASS-20190414RGNHOU-145,20190414RGNHOU,"Darian Jenkins","OL Reign","Celia Jimenez",47.7,60.1,34.5,63.5,1
PASS-20190414RGNHOU-146,20190414RGNHOU,"Celia Jimenez","OL Reign","Lauren Barnes",34.3,62.9,23.9,51.6,1
PASS-20190414RGNHOU-147,20190414RGNHOU,"Lauren Barnes","OL Reign","Michelle Betos",24.3,51.4,12.6,36.7,1
PASS-20190414RGNHOU-148,20190414RGNHOU,"Michelle Betos","OL Reign","Lauren Barnes",12.6,36.7,20.6,49.6,1
PASS-20190414RGNHOU-149,20190414RGNHOU,"Lauren Barnes","OL Reign","Allie Long",21.5,49.7,24,37.1,1
PASS-20190414RGNHOU-15,20190414RGNHOU,"Nichelle Prince","Houston Dash","Sofia Huerta",50.5,27.5,54,30.6,1
PASS-20190414RGNHOU-150,20190414RGNHOU,"Allie Long","OL Reign","Lauren Barnes",33.2,35.7,30.8,52.8,1
PASS-20190414RGNHOU-151,20190414RGNHOU,"Lauren Barnes","OL Reign","Morgan Andrews",31.4,51,35.4,38.1,1
PASS-20190414RGNHOU-152,20190414RGNHOU,"Morgan Andrews","OL Reign","Allie Long",33,38.2,23.6,34.9,1
PASS-20190414RGNHOU-153,20190414RGNHOU,"Allie Long","OL Reign","Jasmyne Spencer",24.9,28.8,49.1,22.1,1
PASS-20190414RGNHOU-154,20190414RGNHOU,"Jasmyne Spencer","OL Reign","Sophie Schmidt",46.6,24,40.7,31.3,0
PASS-20190414RGNHOU-155,20190414RGNHOU,"Sophie Schmidt","Houston Dash","Sofia Huerta",64.3,36.7,68.6,43.2,1
PASS-20190414RGNHOU-156,20190414RGNHOU,"Sofia Huerta","Houston Dash","Rachel Daly",68.6,43.2,0,0,1
PASS-20190414RGNHOU-157,20190414RGNHOU,"Sofia Huerta","Houston Dash",NULL,105,68,102.8,28.1,0
PASS-20190414RGNHOU-158,20190414RGNHOU,"Michelle Betos","OL Reign","Lauren Barnes",2.2,39.9,9.3,54.8,1
PASS-20190414RGNHOU-159,20190414RGNHOU,"Lauren Barnes","OL Reign","Morgan Andrews",9.3,54.8,22.3,43.9,1
PASS-20190414RGNHOU-16,20190414RGNHOU,"Sofia Huerta","Houston Dash","Rachel Daly",54,30.6,61.5,25,1
PASS-20190414RGNHOU-160,20190414RGNHOU,"Morgan Andrews","OL Reign","Theresa Eslund (Nielsen) ",22.3,43.9,49,0.7,1
PASS-20190414RGNHOU-161,20190414RGNHOU,"Nichelle Prince","Houston Dash","Sophie Schmidt",49.8,68,44.1,56.8,1
PASS-20190414RGNHOU-162,20190414RGNHOU,"Sophie Schmidt","Houston Dash","Jane Campbell",44.1,56.8,14.5,33.5,1
PASS-20190414RGNHOU-163,20190414RGNHOU,"Jane Campbell","Houston Dash","Taylor Comeau",14.5,33.5,35.9,2.3,1
PASS-20190414RGNHOU-164,20190414RGNHOU,"Taylor Comeau","Houston Dash","Celia Jimenez",35.9,2.3,37.2,2.8,0
PASS-20190414RGNHOU-165,20190414RGNHOU,"Darian Jenkins","OL Reign","Morgan Andrews",73.4,60.5,68.7,59.3,1
PASS-20190414RGNHOU-166,20190414RGNHOU,"Morgan Andrews","OL Reign","Celia Jimenez",68.7,59.3,86,61,1
PASS-20190414RGNHOU-167,20190414RGNHOU,"Celia Jimenez","OL Reign","Darian Jenkins",84.4,54.9,86.7,66,1
PASS-20190414RGNHOU-168,20190414RGNHOU,"Darian Jenkins","OL Reign","Jane Campbell",92.7,56.3,101.5,34.1,0
PASS-20190414RGNHOU-169,20190414RGNHOU,"Jane Campbell","Houston Dash","Megan Oyster",16.2,31.1,75.3,34.7,0
PASS-20190414RGNHOU-17,20190414RGNHOU,"Rachel Daly","Houston Dash","Sofia Huerta",61.5,25,58.5,33.7,1
PASS-20190414RGNHOU-170,20190414RGNHOU,"Megan Oyster","OL Reign","Michelle Betos",29.7,33.3,13.7,26,1
PASS-20190414RGNHOU-171,20190414RGNHOU,"Michelle Betos","OL Reign","Lauren Barnes",13.8,26.1,18.6,36.6,1
PASS-20190414RGNHOU-172,20190414RGNHOU,"Lauren Barnes","OL Reign","Celia Jimenez",31.9,39.6,43.9,62.2,1
PASS-20190414RGNHOU-173,20190414RGNHOU,"Celia Jimenez","OL Reign","Taylor Comeau",43.9,62.2,57,62.2,0
PASS-20190414RGNHOU-174,20190414RGNHOU,"Celia Jimenez","OL Reign","Allie Long",48.5,60.9,62.6,54.4,1
PASS-20190414RGNHOU-175,20190414RGNHOU,"Allie Long","OL Reign","Celia Jimenez",52.2,54.2,47.8,63.5,1
PASS-20190414RGNHOU-176,20190414RGNHOU,"Celia Jimenez","OL Reign","Lauren Barnes",47.8,63.5,35.6,49.1,1
PASS-20190414RGNHOU-177,20190414RGNHOU,"Lauren Barnes","OL Reign","Morgan Andrews",35.4,49,49.6,47.6,1
PASS-20190414RGNHOU-178,20190414RGNHOU,"Morgan Andrews","OL Reign","Allie Long",49.3,47.2,58.1,54.4,1
PASS-20190414RGNHOU-179,20190414RGNHOU,"Allie Long","OL Reign",NULL,58.7,54.2,90.8,68,0
PASS-20190414RGNHOU-18,20190414RGNHOU,"Sofia Huerta","Houston Dash","Kealia Watt",62.5,34,0,0,1
PASS-20190414RGNHOU-180,20190414RGNHOU,"Taylor Comeau","Houston Dash","Sofia Huerta",14.2,0,33.4,3.8,1
PASS-20190414RGNHOU-181,20190414RGNHOU,"Lauren Barnes","OL Reign","Taylor Comeau",55.4,63.7,79.7,67.9,0
PASS-20190414RGNHOU-182,20190414RGNHOU,"Taylor Comeau","Houston Dash","Christine Nairn",25.3,0.1,28.7,6,1
PASS-20190414RGNHOU-183,20190414RGNHOU,"Christine Nairn","Houston Dash","Taylor Comeau",28.7,6,26.4,1.1,1
PASS-20190414RGNHOU-184,20190414RGNHOU,"Taylor Comeau","Houston Dash","Sofia Huerta",26.4,1.1,34.5,7.1,1
PASS-20190414RGNHOU-185,20190414RGNHOU,"Sofia Huerta","Houston Dash","Christine Nairn",34.5,7.1,29.9,13.1,1
PASS-20190414RGNHOU-186,20190414RGNHOU,"Christine Nairn","Houston Dash","Allysha Chapman",30.2,14,46.6,54.8,1
PASS-20190414RGNHOU-187,20190414RGNHOU,"Allysha Chapman","Houston Dash","Nichelle Prince",66.7,55.1,78.5,66.6,1
PASS-20190414RGNHOU-188,20190414RGNHOU,"Nichelle Prince","Houston Dash","Lauren Barnes",87.7,51.9,93.1,35.8,0
PASS-20190414RGNHOU-189,20190414RGNHOU,"Taylor Comeau","Houston Dash","Kealia Watt",69.5,9.6,84.4,6.9,1
PASS-20190414RGNHOU-19,20190414RGNHOU,"Megan Oyster","OL Reign","Michelle Betos",27.1,34.4,6.5,35.4,1
PASS-20190414RGNHOU-190,20190414RGNHOU,"Kealia Watt","Houston Dash","Taylor Comeau",84.5,3.1,77.6,2.3,1
PASS-20190414RGNHOU-191,20190414RGNHOU,"Taylor Comeau","Houston Dash","Lauren Barnes",77.9,3.4,96.9,15.9,0
PASS-20190414RGNHOU-192,20190414RGNHOU,"Lauren Barnes","OL Reign","Clare Polkinghorne",8.1,52.1,39.4,60.6,0
PASS-20190414RGNHOU-193,20190414RGNHOU,"Clare Polkinghorne","Houston Dash","Morgan Andrews",65.6,7.4,74.1,9.1,0
PASS-20190414RGNHOU-194,20190414RGNHOU,"Morgan Andrews","OL Reign","Taylor Comeau",31.6,58.7,77.6,67.8,0
PASS-20190414RGNHOU-195,20190414RGNHOU,"Taylor Comeau","Houston Dash","Christine Nairn",27.4,0.2,30.6,4.9,1
PASS-20190414RGNHOU-196,20190414RGNHOU,"Christine Nairn","Houston Dash","Taylor Comeau",30.6,4.9,27.5,1,1
PASS-20190414RGNHOU-197,20190414RGNHOU,"Taylor Comeau","Houston Dash","Sophie Schmidt",27.5,1,30.5,17,1
PASS-20190414RGNHOU-198,20190414RGNHOU,"Sophie Schmidt","Houston Dash","Allysha Chapman",32.7,25.8,37.3,44.1,1
PASS-20190414RGNHOU-199,20190414RGNHOU,"Allysha Chapman","Houston Dash","Nichelle Prince",78,51.9,94.7,62.8,1
PASS-20190414RGNHOU-2,20190414RGNHOU,"Christine Nairn","Houston Dash","Clare Polkinghorne",55.1,40.4,46.3,31.1,1
PASS-20190414RGNHOU-20,20190414RGNHOU,"Michelle Betos","OL Reign",NULL,6.5,35.4,42.7,68,0
PASS-20190414RGNHOU-200,20190414RGNHOU,"Nichelle Prince","Houston Dash","Celia Jimenez",100.5,60.3,99.5,28.7,0
PASS-20190414RGNHOU-201,20190414RGNHOU,"Michelle Betos","OL Reign","Celia Jimenez",7.8,35.8,33.3,64.7,1
PASS-20190414RGNHOU-202,20190414RGNHOU,"Celia Jimenez","OL Reign","Darian Jenkins",33.3,64.7,39.5,54,1
PASS-20190414RGNHOU-203,20190414RGNHOU,"Darian Jenkins","OL Reign","Sofia Huerta",45.9,56.7,39.5,54,0
PASS-20190414RGNHOU-204,20190414RGNHOU,"Sofia Huerta","Houston Dash","Sophie Schmidt",61.2,14.2,59.4,19.9,1
PASS-20190414RGNHOU-205,20190414RGNHOU,"Sophie Schmidt","Houston Dash","Christine Nairn",59.4,19.9,69.5,18.4,1
PASS-20190414RGNHOU-206,20190414RGNHOU,"Christine Nairn","Houston Dash","Rachel Daly",70.6,19.2,0,0,1
PASS-20190414RGNHOU-207,20190414RGNHOU,"Michelle Betos","OL Reign","Lauren Barnes",12.3,36.8,22.5,46.6,1
PASS-20190414RGNHOU-208,20190414RGNHOU,"Lauren Barnes","OL Reign","Michelle Betos",22.5,46.6,10.5,35.8,1
PASS-20190414RGNHOU-209,20190414RGNHOU,"Michelle Betos","OL Reign","Lauren Barnes",10.5,35.8,23.1,45.3,1
PASS-20190414RGNHOU-21,20190414RGNHOU,"Taylor Comeau","Houston Dash","Morgan Andrews",62.3,0,71,6.5,0
PASS-20190414RGNHOU-210,20190414RGNHOU,"Lauren Barnes","OL Reign","Allie Long",23.1,45.3,48.2,22.3,1
PASS-20190414RGNHOU-211,20190414RGNHOU,"Allie Long","OL Reign",NULL,48.2,22.3,47.8,0,0
PASS-20190414RGNHOU-212,20190414RGNHOU,"Allysha Chapman","Houston Dash","Rachel Daly",57.2,68,60.7,58.2,1
PASS-20190414RGNHOU-213,20190414RGNHOU,"Rachel Daly","Houston Dash","Sophie Schmidt",60.7,58.2,55,54.3,1
